formula,mpid,formation_enthalpy,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
Ag51Nd14,,-0.1834,47.0,60.0,13.0,49.8,4.393846153846153,47.0,19.0,65.0,46.0,55.09230769230769,15.547455621301776,65.0,107.8682,144.242,36.37379999999999,115.70255692307691,12.293913940828393,107.8682,1234.93,1294.0,59.069999999999936,1247.652769230769,19.96496094674543,1234.93,3.0,11.0,8.0,9.276923076923078,2.7039053254437864,11.0,5.0,6.0,1.0,5.2153846153846155,0.33798816568047346,5.0,145.0,201.0,56.0,157.06153846153848,18.927337278106517,145.0,1.14,1.93,0.79,1.7598461538461536,0.2670106508875741,1.93,1.0,2.0,1.0,1.2153846153846153,0.3379881656804733,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,7.846153846153846,3.379881656804734,10.0,0.0,4.0,4.0,0.8615384615384616,1.3519526627218934,0.0,6.0,11.0,5.0,9.923076923076923,1.6899408284023667,11.0,0.0,1.0,1.0,0.7846153846153846,0.33798816568047335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.1538461538461537,3.3798816568047334,0.0,1.0,10.0,9.0,2.9384615384615387,3.0418934911242603,1.0,16.33,34.81,18.480000000000004,20.310307692307692,6.24602130177515,16.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,218.3230769230769,10.477633136094681,225.0
NdAg,mp-1236,-0.2052,47.0,60.0,13.0,53.5,6.5,47.0,19.0,65.0,46.0,42.0,23.0,19.0,107.8682,144.242,36.37379999999999,126.0551,18.186899999999994,107.8682,1234.93,1294.0,59.069999999999936,1264.4650000000001,29.534999999999968,1234.93,3.0,11.0,8.0,7.0,4.0,3.0,5.0,6.0,1.0,5.5,0.5,5.0,145.0,201.0,56.0,173.0,28.0,145.0,1.14,1.93,0.79,1.535,0.395,1.14,1.0,2.0,1.0,1.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,4.0,4.0,2.0,2.0,0.0,6.0,11.0,5.0,8.5,2.5,6.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,5.0,0.0,1.0,10.0,9.0,5.5,4.5,1.0,16.33,34.81,18.480000000000004,25.57,9.240000000000002,16.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,209.5,15.5,194.0
ZrAg,mp-11239,-0.0323,40.0,47.0,7.0,43.5,3.5,40.0,44.0,65.0,21.0,54.5,10.5,44.0,91.224,107.8682,16.644199999999998,99.5461,8.322099999999999,91.224,1234.93,2128.0,893.0699999999999,1681.4650000000001,446.53499999999997,1234.93,4.0,11.0,7.0,7.5,3.5,4.0,5.0,5.0,0.0,5.0,0.0,5.0,145.0,175.0,30.0,160.0,15.0,145.0,1.33,1.93,0.5999999999999999,1.63,0.29999999999999993,1.33,1.0,2.0,1.0,1.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,7.5,3.5,4.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,4.5,3.5,1.0,16.33,23.195,6.865000000000002,19.7625,3.432500000000001,16.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,209.5,15.5,194.0
Zr2Ag,mp-2221,-0.0152,40.0,47.0,7.0,42.333333333333336,3.111111111111112,40.0,44.0,65.0,21.0,51.0,9.333333333333334,44.0,91.224,107.8682,16.644199999999998,96.77206666666666,7.397422222222218,91.224,1234.93,2128.0,893.0699999999999,1830.3100000000002,396.9199999999999,2128.0,4.0,11.0,7.0,6.333333333333333,3.1111111111111107,4.0,5.0,5.0,0.0,5.0,0.0,5.0,145.0,175.0,30.0,165.0,13.333333333333334,175.0,1.33,1.93,0.5999999999999999,1.53,0.2666666666666666,1.33,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,4.666666666666667,3.555555555555556,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,6.333333333333333,3.1111111111111107,4.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,5.333333333333333,3.555555555555556,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,5.666666666666667,3.1111111111111107,8.0,16.33,23.195,6.865000000000002,20.906666666666666,3.051111111111112,23.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,204.33333333333334,13.77777777777778,194.0
HfAg,mp-13156,-0.1113,47.0,72.0,25.0,59.5,12.5,47.0,45.0,65.0,20.0,55.0,10.0,45.0,107.8682,178.49,70.62180000000001,143.1791,35.310900000000004,107.8682,1234.93,2506.0,1271.07,1870.4650000000001,635.535,1234.93,4.0,11.0,7.0,7.5,3.5,4.0,5.0,6.0,1.0,5.5,0.5,5.0,145.0,175.0,30.0,160.0,15.0,145.0,1.3,1.93,0.6299999999999999,1.615,0.31499999999999995,1.3,1.0,2.0,1.0,1.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,6.0,4.0,2.0,0.0,14.0,14.0,7.0,7.0,0.0,11.0,18.0,7.0,14.5,3.5,11.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,4.5,3.5,1.0,16.33,22.2,5.870000000000001,19.265,2.9350000000000005,16.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,209.5,15.5,194.0
Al0.67Ni0.17Y0.16,,-0.5597,13.0,39.0,26.0,19.71,8.9914,13.0,12.0,73.0,61.0,61.2,15.812000000000001,73.0,26.9815386,88.90585,61.9243114,42.280444862,20.500534391080002,26.9815386,933.47,1799.0,865.53,1207.0249000000003,366.56356600000015,933.47,3.0,13.0,10.0,10.89,2.8274,13.0,3.0,5.0,2.0,3.49,0.6566000000000001,3.0,121.0,190.0,69.0,132.55,18.384000000000007,121.0,1.22,1.91,0.69,1.5986000000000002,0.1211519999999999,1.61,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.67,0.44220000000000004,1.0,0.0,8.0,8.0,1.52,2.2032000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,4.19,1.9754000000000005,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.35,2.211,5.0,0.0,9.0,9.0,1.78,2.3852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,5.13,1.2384,5.0,10.32,32.365,22.045,17.974400000000003,4.604992000000003,16.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.10121709900000002,0.16802038434000002,0.0,194.0,225.0,31.0,220.04,8.332800000000006,225.0
YAl2Ni,mp-13094,-0.6509,13.0,39.0,26.0,23.25,10.25,13.0,12.0,73.0,61.0,54.75,21.375,73.0,26.9815386,88.90585,61.9243114,50.3905818,23.4090432,26.9815386,933.47,1799.0,865.53,1348.4850000000001,415.015,933.47,3.0,13.0,10.0,9.75,3.375,13.0,3.0,5.0,2.0,3.75,0.75,3.0,121.0,190.0,69.0,139.0,25.5,121.0,1.22,1.91,0.69,1.5875000000000001,0.18374999999999997,1.61,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,8.0,8.0,2.25,2.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,4.75,2.625,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5,2.5,5.0,0.0,9.0,9.0,2.75,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,5.25,1.875,5.0,10.32,32.365,22.045,18.911250000000003,6.7268750000000015,16.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.148848675,0.22327301250000003,0.0,194.0,225.0,31.0,217.25,11.625,225.0
Al0.18Ni0.55Y0.27,,-0.5027,13.0,39.0,26.0,28.270000000000003,5.794200000000002,28.0,12.0,73.0,61.0,49.93000000000001,20.4822,61.0,26.9815386,88.90585,61.9243114,61.142626448,14.992140718080002,58.6934,933.47,1799.0,865.53,1604.1546,241.44645599999996,1728.0,3.0,13.0,10.0,8.65,3.051,10.0,3.0,5.0,2.0,4.09,0.49139999999999995,4.0,121.0,190.0,69.0,141.28,26.3088,124.0,1.22,1.91,0.69,1.6697000000000002,0.26432999999999995,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.18,0.2952,0.0,0.0,8.0,8.0,4.67,3.663,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,6.85,3.4650000000000003,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.8999999999999999,1.476,0.0,0.0,9.0,9.0,3.5300000000000002,2.9538,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.43,2.673,2.0,10.32,32.365,22.045,17.380950000000006,8.091387000000005,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.32746708500000005,0.29472037650000005,0.5953947,194.0,225.0,31.0,216.63,12.220200000000002,225.0
Al0.8Ni0.15Y0.05,,-0.37,13.0,39.0,26.0,16.55,5.6800000000000015,13.0,12.0,73.0,61.0,68.15,7.759999999999996,73.0,26.9815386,88.90585,61.9243114,34.83453338,12.564791648000002,26.9815386,933.47,1799.0,865.53,1095.9260000000002,259.9296000000001,933.47,3.0,13.0,10.0,12.05,1.5199999999999996,13.0,3.0,5.0,2.0,3.2500000000000004,0.4000000000000003,3.0,121.0,190.0,69.0,124.9,6.510000000000005,121.0,1.22,1.91,0.69,1.6355000000000002,0.08235000000000003,1.61,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.8,0.31999999999999995,1.0,0.0,8.0,8.0,1.25,2.0250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,4.050000000000001,1.7850000000000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,1.5999999999999999,5.0,0.0,9.0,9.0,0.75,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.75,0.8250000000000001,5.0,10.32,32.365,22.045,16.350250000000003,1.8090749999999987,16.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.089309205,0.1518256485,0.0,194.0,225.0,31.0,223.45,2.94500000000001,225.0
Al0.6Ni0.07Y0.33,,-0.5877,13.0,39.0,26.0,22.630000000000003,11.556000000000001,13.0,12.0,73.0,61.0,52.03,26.419800000000002,73.0,26.9815386,88.90585,61.9243114,49.63639166,27.185823672,26.9815386,933.47,1799.0,865.53,1274.712,409.4904,933.47,3.0,13.0,10.0,9.49,4.2834,13.0,3.0,5.0,2.0,3.7300000000000004,0.8760000000000001,3.0,121.0,190.0,69.0,143.98000000000002,30.373200000000008,121.0,1.22,1.91,0.69,1.5023,0.1863180000000001,1.61,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.6,0.48,1.0,0.0,8.0,8.0,0.8900000000000001,1.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,3.49,0.9114000000000002,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,2.4,5.0,0.0,9.0,9.0,3.1100000000000003,3.8874000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,6.11,1.9074000000000002,5.0,10.32,32.365,22.045,21.29085,7.3089390000000005,16.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.04167762900000001,0.07752038994,0.0,194.0,225.0,31.0,214.76999999999998,13.708200000000005,225.0
YAlNi,mp-13095,-0.5607,13.0,39.0,26.0,26.666666666666668,9.11111111111111,13.0,12.0,73.0,61.0,48.666666666666664,24.444444444444446,12.0,26.9815386,88.90585,61.9243114,58.1935962,20.808038399999997,26.9815386,933.47,1799.0,865.53,1486.8233333333335,368.9022222222222,933.47,3.0,13.0,10.0,8.666666666666666,3.777777777777778,3.0,3.0,5.0,2.0,4.0,0.6666666666666666,3.0,121.0,190.0,69.0,145.0,30.0,121.0,1.22,1.91,0.69,1.58,0.24,1.22,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,8.0,8.0,3.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,5.333333333333333,3.1111111111111107,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.6666666666666667,2.2222222222222223,0.0,0.0,9.0,9.0,3.6666666666666665,3.5555555555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,5.333333333333333,2.444444444444444,2.0,10.32,32.365,22.045,19.721666666666668,8.42888888888889,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.19846490000000003,0.26461986666666665,0.0,194.0,225.0,31.0,214.66666666666666,13.77777777777778,194.0
YAl3Ni2,mp-5063,-0.6509,13.0,39.0,26.0,22.333333333333332,9.333333333333334,13.0,12.0,73.0,61.0,58.833333333333336,15.611111111111109,73.0,26.9815386,88.90585,61.9243114,47.87287763333333,20.891339033333335,26.9815386,933.47,1799.0,865.53,1342.5683333333334,409.09833333333336,933.47,3.0,13.0,10.0,10.333333333333334,2.6666666666666665,13.0,3.0,5.0,2.0,3.6666666666666665,0.6666666666666666,3.0,121.0,190.0,69.0,133.5,18.833333333333332,121.0,1.22,1.91,0.69,1.6449999999999998,0.17666666666666653,1.61,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,8.0,8.0,2.8333333333333335,3.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,5.333333333333333,3.1111111111111107,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5,2.5,5.0,0.0,9.0,9.0,2.1666666666666665,2.277777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.666666666666667,1.7777777777777777,5.0,10.32,32.365,22.045,17.074166666666667,5.0969444444444445,16.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.19846490000000003,0.26461986666666665,0.0,194.0,225.0,31.0,219.83333333333334,8.611111111111105,225.0
Al0.25Ni0.58Y0.17,,-0.5006,13.0,39.0,26.0,26.119999999999997,6.560000000000001,28.0,12.0,73.0,61.0,55.669999999999995,14.847800000000003,61.0,26.9815386,88.90585,61.9243114,55.90155114999999,14.460006275000005,58.6934,933.47,1799.0,865.53,1541.4375,303.98375,1728.0,3.0,13.0,10.0,9.56,2.2303999999999995,10.0,3.0,5.0,2.0,3.92,0.4600000000000001,4.0,121.0,190.0,69.0,134.47,18.8802,124.0,1.22,1.91,0.69,1.7177,0.22306799999999993,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,8.0,8.0,4.81,3.7003999999999997,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,7.06,3.4104,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,9.0,9.0,2.69,2.1454000000000004,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.9400000000000004,2.2504,2.0,10.32,32.365,22.045,15.60765,6.133674000000001,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.345328926,0.29007629784,0.5953947,194.0,225.0,31.0,219.73000000000002,8.748199999999986,225.0
Al0.15Ni0.68Y0.17,,-0.4902,13.0,39.0,26.0,27.620000000000005,4.385999999999997,28.0,12.0,73.0,61.0,54.470000000000006,14.439799999999998,61.0,26.9815386,88.90585,61.9243114,59.072737290000006,10.143258321400006,58.6934,933.47,1799.0,865.53,1620.8905000000004,206.22614999999968,1728.0,3.0,13.0,10.0,9.26,2.1284,10.0,3.0,5.0,2.0,4.02,0.3331999999999997,4.0,121.0,190.0,69.0,134.77,18.77820000000001,124.0,1.22,1.91,0.69,1.7477,0.22072799999999992,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.15,0.255,0.0,0.0,8.0,8.0,5.61,3.2504,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,7.760000000000001,3.0463999999999998,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.75,1.275,0.0,0.0,9.0,9.0,2.89,2.0774,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.6400000000000006,2.2304000000000004,2.0,10.32,32.365,22.045,14.991650000000002,6.353444000000001,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.4048683960000001,0.25911577344000003,0.5953947,194.0,225.0,31.0,219.73000000000002,8.748199999999988,225.0
Al0.05Ni0.78Y0.17,,-0.3746,13.0,39.0,26.0,29.119999999999997,3.3591999999999986,28.0,12.0,73.0,61.0,53.269999999999996,14.031800000000004,61.0,26.9815386,88.90585,61.9243114,62.243923429999995,9.0650550338,58.6934,933.47,1799.0,865.53,1700.3435000000004,76.68734999999964,1728.0,3.0,13.0,10.0,8.96,2.0263999999999998,10.0,3.0,5.0,2.0,4.12,0.2992000000000001,4.0,121.0,190.0,69.0,135.07,18.676199999999998,124.0,1.22,1.91,0.69,1.7777,0.2063879999999999,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.05,0.095,0.0,0.0,8.0,8.0,6.41,2.4804,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,8.46,2.4023999999999996,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.25,0.475,0.0,0.0,9.0,9.0,3.09,2.0094000000000003,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.34,2.0904,2.0,10.32,32.365,22.045,14.37565,6.326814000000001,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.46440786600000006,0.20433946104,0.5953947,194.0,225.0,31.0,219.73000000000002,8.748199999999986,225.0
Al0.08Ni0.67Y0.25,,-0.3928,13.0,39.0,26.0,29.55,4.7250000000000005,28.0,12.0,73.0,61.0,49.71000000000001,18.854999999999997,61.0,26.9815386,88.90585,61.9243114,63.70956358800001,12.598143206000007,58.6934,933.47,1799.0,865.53,1682.1876,119.79481600000003,1728.0,3.0,13.0,10.0,8.49,2.745,10.0,3.0,5.0,2.0,4.17,0.415,4.0,121.0,190.0,69.0,140.26,24.869999999999997,124.0,1.22,1.91,0.69,1.7135,0.26330999999999993,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.08,0.1472,0.0,0.0,8.0,8.0,5.61,3.2026000000000003,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,7.69,3.0953999999999997,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.4,0.736,0.0,0.0,9.0,9.0,3.59,2.705,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.99,2.6666,2.0,10.32,32.365,22.045,16.32405,8.045427,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.39891444900000006,0.26328353634,0.5953947,194.0,225.0,31.0,217.25,11.625,225.0
HfAlNi2,mp-5748,-0.6032,13.0,72.0,59.0,35.25,18.375,28.0,45.0,73.0,28.0,60.0,7.5,61.0,26.9815386,178.49,151.50846140000002,80.71458465,48.88770767500001,58.6934,933.47,2506.0,1572.53,1723.8675,395.19874999999996,1728.0,4.0,13.0,9.0,9.25,2.625,10.0,3.0,6.0,3.0,4.25,0.875,4.0,121.0,175.0,54.0,136.0,19.5,124.0,1.3,1.91,0.6099999999999999,1.6825,0.22749999999999992,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,8.0,8.0,4.5,3.5,8.0,0.0,14.0,14.0,3.5,5.25,0.0,3.0,18.0,15.0,10.25,3.875,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,8.0,8.0,3.0,2.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.25,2.25,2.0,10.32,22.2,11.879999999999999,14.83,4.51,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.29769735,0.29769735,0.5953947,194.0,225.0,31.0,217.25,11.625,225.0
Al0.82Fe0.09Ni0.09,,-0.2674,13.0,28.0,15.0,15.520000000000001,4.132800000000001,13.0,55.0,73.0,18.0,70.30000000000001,4.427999999999993,73.0,26.9815386,58.6934,31.711861399999997,32.43331765200001,8.940917645280004,26.9815386,933.47,1811.0,877.53,1083.9554,246.79605600000002,933.47,8.0,13.0,5.0,12.280000000000003,1.1807999999999983,13.0,3.0,4.0,1.0,3.18,0.29520000000000013,3.0,121.0,132.0,11.0,122.26,2.066400000000004,121.0,1.61,1.91,0.2999999999999998,1.6568000000000003,0.07675200000000011,1.61,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.8200000000000001,0.2952,1.0,0.0,8.0,8.0,1.2600000000000002,2.0664000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,4.080000000000001,1.7712000000000008,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.1000000000000005,1.4759999999999998,5.0,0.0,4.0,4.0,0.5400000000000001,0.8856000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.640000000000001,0.5903999999999997,5.0,10.32,16.48,6.16,15.408100000000003,1.7579159999999987,16.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.24354517500000003,0.3994140870000001,0.0,225.0,229.0,4.0,225.36000000000004,0.6552000000000345,225.0
